Store,Day,Month,Year,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Day of the Week
39,21,9,2012," $ 1,555,672.51 ",0,73.58,3.721,221.46,6.623,9/21/2012,Fri
40,21,9,2012," $ 899,768.40 ",0,54.12,4.056,138.65,4.156,9/21/2012,Fri
41,21,9,2012," $ 1,276,609.36 ",0,59.81,3.765,198.36,6.432,9/21/2012,Fri
42,21,9,2012," $ 527,165.70 ",0,81.93,4.125,131.01,7.17,9/21/2012,Fri
43,21,9,2012," $ 601,990.02 ",0,75.87,3.721,214.12,9.285,9/21/2012,Fri
44,21,9,2012," $ 336,017.60 ",0,67.96,3.821,131.01,5.407,9/21/2012,Fri
45,21,9,2012," $ 723,086.20 ",0,65.32,4.038,191.86,8.684,9/21/2012,Fri
1,21,10,2011," $ 1,502,562.78 ",0,63.71,3.353,217.52,7.866,10/21/2011,Fri
2,21,10,2011," $ 1,834,680.25 ",0,64.53,3.353,217.17,7.441,10/21/2011,Fri
3,21,10,2011," $ 394,976.36 ",0,69.03,3.353,220.91,7.197,10/21/2011,Fri
4,21,10,2011," $ 2,207,742.13 ",0,64.79,3.361,129.78,5.143,10/21/2011,Fri
5,21,10,2011," $ 306,069.18 ",0,66.9,3.353,218.09,6.3,10/21/2011,Fri
6,21,10,2011," $ 1,417,922.37 ",0,68.53,3.353,219.07,6.551,10/21/2011,Fri
7,21,10,2011," $ 558,691.43 ",0,37.49,3.548,195.18,8.513,10/21/2011,Fri
8,21,10,2011," $ 905,984.49 ",0,59.97,3.353,220.96,6.123,10/21/2011,Fri
9,21,10,2011," $ 557,075.21 ",0,65.46,3.353,221.15,6.054,10/21/2011,Fri
10,21,10,2011," $ 1,745,928.56 ",0,77.91,3.842,129.78,7.874,10/21/2011,Fri
11,21,10,2011," $ 1,325,107.53 ",0,70.91,3.353,220.91,7.197,10/21/2011,Fri
12,21,10,2011," $ 938,604.58 ",0,73.05,3.842,129.78,12.89,10/21/2011,Fri
13,21,10,2011," $ 1,973,544.27 ",0,54.66,3.579,129.78,6.392,10/21/2011,Fri
14,21,10,2011," $ 2,009,004.59 ",0,59.6,3.57,187.78,8.523,10/21/2011,Fri
15,21,10,2011," $ 603,318.89 ",0,51.67,3.757,136.50,7.866,10/21/2011,Fri
16,21,10,2011," $ 560,104.16 ",0,46.99,3.548,195.18,6.232,10/21/2011,Fri
17,21,10,2011," $ 877,380.22 ",0,47.27,3.579,129.78,6.617,10/21/2011,Fri
18,21,10,2011," $ 1,048,212.62 ",0,55.83,3.618,136.50,8.471,10/21/2011,Fri
19,21,10,2011," $ 1,374,863.10 ",0,52.05,3.757,136.50,7.866,10/21/2011,Fri
20,21,10,2011," $ 2,104,241.90 ",0,53.69,3.57,210.55,7.082,10/21/2011,Fri
21,21,10,2011," $ 729,036.06 ",0,65.16,3.353,217.17,7.441,10/21/2011,Fri
22,21,10,2011," $ 981,567.22 ",0,59.3,3.618,140.46,7.706,10/21/2011,Fri
23,21,10,2011," $ 1,441,032.59 ",0,52.12,3.618,136.50,4.42,10/21/2011,Fri
24,21,10,2011," $ 1,283,563.43 ",0,56.6,3.757,136.50,8.454,10/21/2011,Fri
25,21,10,2011," $ 690,675.50 ",0,50.22,3.57,210.55,7.082,10/21/2011,Fri
26,21,10,2011," $ 974,907.28 ",0,45.23,3.618,136.50,7.598,10/21/2011,Fri
27,21,10,2011," $ 1,689,591.44 ",0,59.62,3.757,140.46,7.906,10/21/2011,Fri
28,21,10,2011," $ 1,203,172.05 ",0,73.05,3.842,129.78,12.89,10/21/2011,Fri
29,21,10,2011," $ 505,068.22 ",0,59.3,3.618,136.50,9.357,10/21/2011,Fri
30,21,10,2011," $ 428,958.53 ",0,65.16,3.353,217.17,7.441,10/21/2011,Fri
31,21,10,2011," $ 1,409,310.40 ",0,65.16,3.353,217.17,7.441,10/21/2011,Fri
32,21,10,2011," $ 1,151,258.74 ",0,48.87,3.548,195.18,8.513,10/21/2011,Fri
33,21,10,2011," $ 233,543.08 ",0,81.74,3.842,129.78,8.01,10/21/2011,Fri
34,21,10,2011," $ 953,693.23 ",0,58.93,3.361,129.78,10.148,10/21/2011,Fri
35,21,10,2011," $ 811,328.40 ",0,59.62,3.57,140.46,8.745,10/21/2011,Fri
36,21,10,2011," $ 328,633.34 ",0,67.89,3.308,216.25,7.716,10/21/2011,Fri
37,21,10,2011," $ 522,784.33 ",0,67.89,3.353,216.25,7.716,10/21/2011,Fri
38,21,10,2011," $ 402,709.17 ",0,73.05,3.842,129.78,12.89,10/21/2011,Fri
39,21,10,2011," $ 1,465,283.29 ",0,67.65,3.353,216.25,7.716,10/21/2011,Fri
40,21,10,2011," $ 942,319.65 ",0,51.61,3.618,136.50,4.42,10/21/2011,Fri
41,21,10,2011," $ 1,214,944.29 ",0,45.62,3.548,195.18,6.759,10/21/2011,Fri
42,21,10,2011," $ 537,276.41 ",0,77.91,3.842,129.78,7.874,10/21/2011,Fri
43,21,10,2011," $ 594,625.96 ",0,70.3,3.353,209.22,10.148,10/21/2011,Fri
44,21,10,2011," $ 305,969.81 ",0,54.66,3.579,129.78,6.078,10/21/2011,Fri
45,21,10,2011," $ 771,686.40 ",0,59.6,3.57,187.78,8.523,10/21/2011,Fri
1,22,4,2011," $ 1,564,819.81 ",0,72.99,3.807,215.46,7.682,4/22/2011,Fri
2,22,4,2011," $ 1,886,339.60 ",0,69.39,3.807,215.11,7.931,4/22/2011,Fri
3,22,4,2011," $ 391,860.04 ",0,76.91,3.807,218.85,7.574,4/22/2011,Fri
4,22,4,2011," $ 2,220,600.76 ",0,68.8,3.781,128.96,5.946,4/22/2011,Fri
5,22,4,2011," $ 328,415.44 ",0,74.34,3.807,216.03,6.489,4/22/2011,Fri
6,22,4,2011," $ 1,639,358.93 ",0,74.24,3.807,217.01,6.855,4/22/2011,Fri
7,22,4,2011," $ 466,594.89 ",0,31.84,3.636,192.52,8.595,4/22/2011,Fri
8,22,4,2011," $ 937,473.13 ",0,65.11,3.807,218.90,6.297,4/22/2011,Fri
9,22,4,2011," $ 549,502.11 ",0,72.35,3.807,219.09,6.38,4/22/2011,Fri
10,22,4,2011," $ 2,004,831.14 ",0,75.93,3.917,128.96,8.494,4/22/2011,Fri
11,22,4,2011," $ 1,388,118.53 ",0,78.31,3.807,218.85,7.574,4/22/2011,Fri
12,22,4,2011," $ 1,016,019.47 ",0,72.12,4.134,128.96,13.736,4/22/2011,Fri
13,22,4,2011," $ 2,124,316.34 ",0,47.55,3.655,128.96,7.193,4/22/2011,Fri
14,22,4,2011," $ 2,256,461.39 ",0,53.04,3.892,185.67,8.521,4/22/2011,Fri
15,22,4,2011," $ 655,318.26 ",0,41.37,4.061,134.36,7.658,4/22/2011,Fri
16,22,4,2011," $ 368,600.00 ",0,40.74,3.636,192.52,6.339,4/22/2011,Fri
17,22,4,2011," $ 1,060,770.11 ",0,42.24,3.655,128.96,6.774,4/22/2011,Fri
18,22,4,2011," $ 1,105,860.06 ",0,45.99,3.919,134.36,8.975,4/22/2011,Fri
19,22,4,2011," $ 1,514,288.82 ",0,41.66,4.061,134.36,7.658,4/22/2011,Fri
20,22,4,2011," $ 2,313,861.81 ",0,52.56,3.892,208.48,7.287,4/22/2011,Fri
21,22,4,2011," $ 801,302.01 ",0,70.79,3.807,215.11,7.931,4/22/2011,Fri
22,22,4,2011," $ 1,152,781.90 ",0,47.76,3.919,138.25,8.252,4/22/2011,Fri
23,22,4,2011," $ 1,447,301.24 ",0,39.62,3.919,134.36,4.781,4/22/2011,Fri
24,22,4,2011," $ 1,372,484.90 ",0,46,4.061,134.36,8.212,4/22/2011,Fri
25,22,4,2011," $ 756,588.42 ",0,45.87,3.892,208.48,7.287,4/22/2011,Fri
26,22,4,2011," $ 921,700.61 ",0,33.81,3.919,134.36,7.818,4/22/2011,Fri
27,22,4,2011," $ 1,921,655.48 ",0,50.02,4.061,138.25,7.725,4/22/2011,Fri
28,22,4,2011," $ 1,297,452.00 ",0,72.12,4.134,128.96,13.736,4/22/2011,Fri
29,22,4,2011," $ 589,252.69 ",0,47.76,3.919,134.36,9.966,4/22/2011,Fri
30,22,4,2011," $ 445,358.73 ",0,70.79,3.807,215.11,7.931,4/22/2011,Fri
31,22,4,2011," $ 1,461,393.91 ",0,70.79,3.807,215.11,7.931,4/22/2011,Fri
32,22,4,2011," $ 1,210,602.91 ",0,48.69,3.636,192.52,8.595,4/22/2011,Fri
33,22,4,2011," $ 248,603.30 ",0,79.46,3.917,128.96,8.687,4/22/2011,Fri
34,22,4,2011," $ 1,051,518.45 ",0,63.83,3.781,128.96,10.581,4/22/2011,Fri
35,22,4,2011," $ 841,778.34 ",0,50.02,3.892,138.25,8.512,4/22/2011,Fri
36,22,4,2011," $ 374,574.72 ",0,74.57,3.805,214.19,8.3,4/22/2011,Fri
37,22,4,2011," $ 526,434.37 ",0,74.57,3.807,214.19,8.3,4/22/2011,Fri
38,22,4,2011," $ 362,952.34 ",0,72.12,4.134,128.96,13.736,4/22/2011,Fri
39,22,4,2011," $ 1,563,140.85 ",0,74.98,3.807,214.19,8.3,4/22/2011,Fri
40,22,4,2011," $ 965,056.40 ",0,39.32,3.919,134.36,4.781,4/22/2011,Fri
41,22,4,2011," $ 1,304,481.75 ",0,42.86,3.636,192.52,6.934,4/22/2011,Fri
42,22,4,2011," $ 534,597.69 ",0,75.93,3.917,128.96,8.494,4/22/2011,Fri
43,22,4,2011," $ 638,280.67 ",0,74.49,3.807,207.26,10.581,4/22/2011,Fri
44,22,4,2011," $ 280,357.30 ",0,47.55,3.655,128.96,6.906,4/22/2011,Fri
45,22,4,2011," $ 813,630.44 ",0,53.04,3.892,185.67,8.521,4/22/2011,Fri
1,22,6,2012," $ 1,527,845.81 ",0,78.39,3.346,221.80,7.143,6/22/2012,Fri
2,22,6,2012," $ 1,887,733.21 ",0,81.04,3.346,221.44,6.891,6/22/2012,Fri
3,22,6,2012," $ 419,497.95 ",0,82.7,3.346,225.31,6.664,6/22/2012,Fri
4,22,6,2012," $ 2,197,299.65 ",0,81.63,3.329,130.79,4.308,6/22/2012,Fri
5,22,6,2012," $ 325,041.68 ",0,80.57,3.346,222.39,5.801,6/22/2012,Fri
6,22,6,2012," $ 1,618,272.25 ",0,81.2,3.346,223.41,5.964,6/22/2012,Fri
7,22,6,2012," $ 687,344.68 ",0,63.69,3.735,197.74,8.09,6/22/2012,Fri
8,22,6,2012," $ 899,449.65 ",0,78.85,3.346,225.36,5.679,6/22/2012,Fri
9,22,6,2012," $ 562,173.12 ",0,81.05,3.346,225.55,5.539,6/22/2012,Fri
10,22,6,2012," $ 1,755,334.18 ",0,89.92,4.014,130.79,7.382,6/22/2012,Fri
11,22,6,2012," $ 1,355,680.30 ",0,83.26,3.346,225.31,6.664,6/22/2012,Fri
12,22,6,2012," $ 981,386.25 ",0,91.61,4.014,130.79,11.627,6/22/2012,Fri
13,22,6,2012," $ 2,094,373.00 ",0,72.89,3.737,130.79,5.965,6/22/2012,Fri
14,22,6,2012," $ 1,660,228.88 ",0,74.22,3.564,191.06,8.567,6/22/2012,Fri
15,22,6,2012," $ 687,085.60 ",0,74.28,3.722,138.16,8.15,6/22/2012,Fri
16,22,6,2012," $ 581,745.72 ",0,70.41,3.735,197.74,6.169,6/22/2012,Fri
17,22,6,2012," $ 981,210.57 ",0,62.9,3.737,130.79,6.235,6/22/2012,Fri
18,22,6,2012," $ 1,080,357.89 ",0,70.92,3.629,138.16,8.304,6/22/2012,Fri
19,22,6,2012," $ 1,468,350.36 ",0,75.83,3.722,138.16,8.15,6/22/2012,Fri
20,22,6,2012," $ 2,060,588.69 ",0,76.51,3.564,214.61,7.139,6/22/2012,Fri
21,22,6,2012," $ 735,870.00 ",0,81.78,3.346,221.44,6.891,6/22/2012,Fri
22,22,6,2012," $ 1,112,449.30 ",0,70.61,3.629,142.16,7.671,6/22/2012,Fri
23,22,6,2012," $ 1,522,042.57 ",0,71.82,3.629,138.16,4.125,6/22/2012,Fri
24,22,6,2012," $ 1,434,709.63 ",0,72.29,3.722,138.16,8.983,6/22/2012,Fri
25,22,6,2012," $ 721,601.90 ",0,73.52,3.564,214.61,7.139,6/22/2012,Fri
26,22,6,2012," $ 1,056,282.91 ",0,63.04,3.629,138.16,7.489,6/22/2012,Fri
27,22,6,2012," $ 1,837,884.79 ",0,73.23,3.722,142.16,8.253,6/22/2012,Fri
28,22,6,2012," $ 1,180,671.55 ",0,91.61,4.014,130.79,11.627,6/22/2012,Fri
29,22,6,2012," $ 581,854.50 ",0,70.61,3.629,138.16,9.14,6/22/2012,Fri
30,22,6,2012," $ 428,554.63 ",0,81.78,3.346,221.44,6.891,6/22/2012,Fri
31,22,6,2012," $ 1,394,065.76 ",0,81.78,3.346,221.44,6.891,6/22/2012,Fri
32,22,6,2012," $ 1,196,880.11 ",0,74.85,3.735,197.74,8.09,6/22/2012,Fri
33,22,6,2012," $ 261,666.29 ",0,95.75,4.014,130.79,7.396,6/22/2012,Fri
34,22,6,2012," $ 1,000,285.10 ",0,78.85,3.329,130.79,9.575,6/22/2012,Fri
35,22,6,2012," $ 911,696.00 ",0,73.23,3.564,142.16,8.876,6/22/2012,Fri
36,22,6,2012," $ 306,411.01 ",0,80.4,3.358,220.49,6.989,6/22/2012,Fri
37,22,6,2012," $ 484,032.75 ",0,80.4,3.346,220.49,6.989,6/22/2012,Fri
38,22,6,2012," $ 405,938.35 ",0,91.61,4.014,130.79,11.627,6/22/2012,Fri
39,22,6,2012," $ 1,532,316.79 ",0,79.84,3.346,220.49,6.989,6/22/2012,Fri
40,22,6,2012," $ 1,033,552.18 ",0,69.32,3.629,138.16,4.125,6/22/2012,Fri
41,22,6,2012," $ 1,386,407.17 ",0,66.88,3.735,197.74,6.547,6/22/2012,Fri
42,22,6,2012," $ 540,031.29 ",0,89.92,4.014,130.79,7.382,6/22/2012,Fri
43,22,6,2012," $ 613,270.79 ",0,87.51,3.346,213.21,9.575,6/22/2012,Fri
44,22,6,2012," $ 336,241.00 ",0,72.89,3.737,130.79,5.621,6/22/2012,Fri
45,22,6,2012," $ 822,569.16 ",0,74.22,3.564,191.06,8.567,6/22/2012,Fri
1,22,7,2011," $ 1,396,926.82 ",0,85.77,3.651,215.42,7.962,7/22/2011,Fri
2,22,7,2011," $ 1,743,816.41 ",0,89.34,3.651,215.07,7.852,7/22/2011,Fri
3,22,7,2011," $ 360,617.37 ",0,86.19,3.651,218.79,7.567,7/22/2011,Fri
4,22,7,2011," $ 2,036,231.39 ",0,82.84,3.627,129.15,5.644,7/22/2011,Fri
5,22,7,2011," $ 292,539.73 ",0,86.97,3.651,215.99,6.529,7/22/2011,Fri
6,22,7,2011," $ 1,526,506.08 ",0,88.06,3.651,216.96,6.925,7/22/2011,Fri
7,22,7,2011," $ 688,043.96 ",0,56.22,3.545,193.51,8.622,7/22/2011,Fri
8,22,7,2011," $ 829,902.42 ",0,85.46,3.651,218.83,6.425,7/22/2011,Fri
9,22,7,2011," $ 491,449.94 ",0,89.08,3.651,219.02,6.404,7/22/2011,Fri
10,22,7,2011," $ 1,774,342.61 ",0,88.59,3.697,129.15,8.257,7/22/2011,Fri
11,22,7,2011," $ 1,290,576.44 ",0,87.8,3.651,218.79,7.567,7/22/2011,Fri
12,22,7,2011," $ 922,231.92 ",0,91.17,3.794,129.15,13.503,7/22/2011,Fri
13,22,7,2011," $ 1,987,089.36 ",0,78.5,3.563,129.15,6.877,7/22/2011,Fri
14,22,7,2011," $ 1,882,070.88 ",0,82.33,3.811,186.22,8.625,7/22/2011,Fri
15,22,7,2011," $ 607,475.44 ",0,79.97,3.972,135.87,7.806,7/22/2011,Fri
16,22,7,2011," $ 581,758.22 ",0,65.36,3.545,193.51,6.338,7/22/2011,Fri
17,22,7,2011," $ 899,044.34 ",0,69.82,3.563,129.15,6.745,7/22/2011,Fri
18,22,7,2011," $ 991,262.46 ",0,78.68,3.882,135.87,8.89,7/22/2011,Fri
19,22,7,2011," $ 1,377,119.45 ",0,79.37,3.972,135.87,7.806,7/22/2011,Fri
20,22,7,2011," $ 1,950,904.84 ",0,78.89,3.811,208.59,7.274,7/22/2011,Fri
21,22,7,2011," $ 784,490.67 ",0,90.27,3.651,215.07,7.852,7/22/2011,Fri
22,22,7,2011," $ 964,683.80 ",0,77.79,3.882,139.80,8.023,7/22/2011,Fri
23,22,7,2011," $ 1,362,144.00 ",0,76.74,3.882,135.87,4.584,7/22/2011,Fri
24,22,7,2011," $ 1,357,672.24 ",0,79.29,3.972,135.87,8.358,7/22/2011,Fri
25,22,7,2011," $ 670,854.96 ",0,78.1,3.811,208.59,7.274,7/22/2011,Fri
26,22,7,2011," $ 1,017,867.80 ",0,69.52,3.882,135.87,7.767,7/22/2011,Fri
27,22,7,2011," $ 1,754,879.45 ",0,82.28,3.972,139.80,7.85,7/22/2011,Fri
28,22,7,2011," $ 1,165,870.54 ",0,91.17,3.794,129.15,13.503,7/22/2011,Fri
29,22,7,2011," $ 507,335.75 ",0,77.79,3.882,135.87,9.863,7/22/2011,Fri
30,22,7,2011," $ 423,441.76 ",0,90.27,3.651,215.07,7.852,7/22/2011,Fri
31,22,7,2011," $ 1,401,944.80 ",0,90.27,3.651,215.07,7.852,7/22/2011,Fri
32,22,7,2011," $ 1,185,674.48 ",0,76,3.545,193.51,8.622,7/22/2011,Fri
33,22,7,2011," $ 238,915.05 ",0,97.17,3.697,129.15,8.442,7/22/2011,Fri
34,22,7,2011," $ 913,236.62 ",0,80.75,3.627,129.15,10.641,7/22/2011,Fri
35,22,7,2011," $ 820,188.42 ",0,82.28,3.811,139.80,8.684,7/22/2011,Fri
36,22,7,2011," $ 361,311.41 ",0,83.31,3.637,214.17,8.177,7/22/2011,Fri
37,22,7,2011," $ 505,543.53 ",0,83.31,3.651,214.17,8.177,7/22/2011,Fri
38,22,7,2011," $ 365,562.67 ",0,91.17,3.794,129.15,13.503,7/22/2011,Fri
39,22,7,2011," $ 1,416,005.59 ",0,84.6,3.651,214.17,8.177,7/22/2011,Fri
40,22,7,2011," $ 980,642.10 ",0,73.34,3.882,135.87,4.584,7/22/2011,Fri
41,22,7,2011," $ 1,292,830.93 ",0,74.11,3.545,193.51,6.901,7/22/2011,Fri
42,22,7,2011," $ 511,316.29 ",0,88.59,3.697,129.15,8.257,7/22/2011,Fri
43,22,7,2011," $ 597,354.39 ",0,88.58,3.651,207.25,10.641,7/22/2011,Fri
44,22,7,2011," $ 303,108.81 ",0,78.5,3.563,129.15,6.56,7/22/2011,Fri
45,22,7,2011," $ 741,625.25 ",0,82.33,3.811,186.22,8.625,7/22/2011,Fri
1,22,10,2010," $ 1,345,454.00 ",0,69.86,2.725,211.86,7.838,10/22/2010,Fri
2,22,10,2010," $ 1,737,947.64 ",0,68.5,2.725,211.52,8.163,10/22/2010,Fri
3,22,10,2010," $ 348,895.98 ",0,71.64,2.725,215.18,7.564,10/22/2010,Fri
4,22,10,2010," $ 1,927,610.06 ",0,64.17,2.736,126.38,7.127,10/22/2010,Fri
5,22,10,2010," $ 284,988.27 ",0,70.96,2.725,212.42,6.768,10/22/2010,Fri
6,22,10,2010," $ 1,332,716.53 ",0,70.97,2.725,213.38,7.007,10/22/2010,Fri
7,22,10,2010," $ 472,450.81 ",0,36.84,2.762,190.91,9.137,10/22/2010,Fri
8,22,10,2010," $ 836,419.14 ",0,62.86,2.725,215.22,6.433,10/22/2010,Fri
9,22,10,2010," $ 466,322.76 ",0,69.99,2.725,215.41,6.56,10/22/2010,Fri
10,22,10,2010," $ 1,740,234.06 ",0,68.12,3.014,126.38,9.003,10/22/2010,Fri
11,22,10,2010," $ 1,169,831.38 ",0,72.6,2.725,215.18,7.564,10/22/2010,Fri
12,22,10,2010," $ 857,883.46 ",0,68.85,3.014,126.38,14.313,10/22/2010,Fri
13,22,10,2010," $ 1,796,949.59 ",0,56.89,2.849,126.38,7.795,10/22/2010,Fri
14,22,10,2010," $ 1,936,621.09 ",0,53.15,2.917,182.86,8.724,10/22/2010,Fri
15,22,10,2010," $ 600,395.73 ",0,47.1,3.049,132.82,8.067,10/22/2010,Fri
16,22,10,2010," $ 541,216.92 ",0,45.85,2.762,190.91,6.986,10/22/2010,Fri
17,22,10,2010," $ 815,093.76 ",0,47.95,2.849,126.38,6.885,10/22/2010,Fri
18,22,10,2010," $ 1,052,120.43 ",0,47.12,2.919,132.82,9.331,10/22/2010,Fri
19,22,10,2010," $ 1,357,154.71 ",0,48.45,3.049,132.82,8.067,10/22/2010,Fri
20,22,10,2010," $ 1,893,955.27 ",0,50.52,2.917,205.06,7.484,10/22/2010,Fri
21,22,10,2010," $ 710,668.45 ",0,70.72,2.725,211.52,8.163,10/22/2010,Fri
22,22,10,2010," $ 960,998.52 ",0,50.24,2.919,136.69,8.572,10/22/2010,Fri
23,22,10,2010," $ 1,147,503.92 ",0,43.19,2.919,132.82,5.287,10/22/2010,Fri
24,22,10,2010," $ 1,234,875.33 ",0,48.69,3.049,132.82,8.275,10/22/2010,Fri
25,22,10,2010," $ 661,644.19 ",0,46.73,2.917,205.06,7.484,10/22/2010,Fri
26,22,10,2010," $ 916,522.66 ",0,36.13,2.919,132.82,8.149,10/22/2010,Fri
27,22,10,2010," $ 1,693,935.29 ",0,52.82,3.049,136.69,8.021,10/22/2010,Fri
28,22,10,2010," $ 1,120,619.32 ",0,68.85,3.014,126.38,14.313,10/22/2010,Fri
29,22,10,2010," $ 505,221.17 ",0,50.24,2.919,132.82,10.524,10/22/2010,Fri
30,22,10,2010," $ 459,631.74 ",0,70.72,2.725,211.52,8.163,10/22/2010,Fri
31,22,10,2010," $ 1,262,289.29 ",0,70.72,2.725,211.52,8.163,10/22/2010,Fri
32,22,10,2010," $ 1,102,185.00 ",0,52.3,2.762,190.91,9.137,10/22/2010,Fri
33,22,10,2010," $ 234,175.92 ",0,74.2,3.014,126.38,9.265,10/22/2010,Fri
34,22,10,2010," $ 936,293.60 ",0,58.11,2.736,126.38,10.21,10/22/2010,Fri
35,22,10,2010," $ 827,705.82 ",0,52.82,2.917,136.69,8.763,10/22/2010,Fri
36,22,10,2010," $ 424,956.30 ",0,72.24,2.698,210.63,8.476,10/22/2010,Fri
37,22,10,2010," $ 510,425.40 ",0,72.24,2.725,210.63,8.476,10/22/2010,Fri
38,22,10,2010," $ 339,042.18 ",0,68.85,3.014,126.38,14.313,10/22/2010,Fri
39,22,10,2010," $ 1,261,109.01 ",0,71.73,2.725,210.63,8.476,10/22/2010,Fri
40,22,10,2010," $ 882,180.91 ",0,41.25,2.919,132.82,5.287,10/22/2010,Fri
41,22,10,2010," $ 1,156,003.70 ",0,48.09,2.762,190.91,7.508,10/22/2010,Fri
42,22,10,2010," $ 522,467.51 ",0,68.12,3.014,126.38,9.003,10/22/2010,Fri
43,22,10,2010," $ 680,943.03 ",0,69.46,2.725,203.78,10.21,10/22/2010,Fri
44,22,10,2010," $ 270,110.30 ",0,56.89,2.849,126.38,7.61,10/22/2010,Fri
45,22,10,2010," $ 730,899.37 ",0,53.15,2.917,182.86,8.724,10/22/2010,Fri
1,23,3,2012," $ 1,511,068.07 ",0,65.93,3.787,221.29,7.348,3/23/2012,Fri
2,23,3,2012," $ 1,790,439.16 ",0,64.01,3.787,220.92,7.057,3/23/2012,Fri
3,23,3,2012," $ 413,907.25 ",0,66.53,3.787,224.79,6.833,3/23/2012,Fri
4,23,3,2012," $ 2,091,592.54 ",0,59.07,3.759,130.90,4.607,3/23/2012,Fri
5,23,3,2012," $ 321,299.99 ",0,64.44,3.787,221.87,5.943,3/23/2012,Fri
6,23,3,2012," $ 1,495,143.62 ",0,63.71,3.787,222.89,6.132,3/23/2012,Fri
7,23,3,2012," $ 615,997.29 ",0,35.06,3.664,197.23,8.256,3/23/2012,Fri
8,23,3,2012," $ 874,223.25 ",0,52.9,3.787,224.84,5.825,3/23/2012,Fri
9,23,3,2012," $ 550,791.32 ",0,58.79,3.787,225.03,5.667,3/23/2012,Fri
10,23,3,2012," $ 1,837,457.69 ",0,56.54,4.288,130.90,7.545,3/23/2012,Fri
11,23,3,2012," $ 1,300,593.61 ",0,67.16,3.787,224.79,6.833,3/23/2012,Fri
12,23,3,2012," $ 1,045,419.87 ",0,56.26,4.038,130.90,12.187,3/23/2012,Fri
13,23,3,2012," $ 1,904,421.74 ",0,47.83,3.671,130.90,6.104,3/23/2012,Fri
14,23,3,2012," $ 1,893,447.71 ",0,59.45,3.9,190.54,8.424,3/23/2012,Fri
15,23,3,2012," $ 565,481.88 ",0,58.92,4.054,137.66,7.943,3/23/2012,Fri
16,23,3,2012," $ 493,503.89 ",0,38.7,3.664,197.23,6.162,3/23/2012,Fri
17,23,3,2012," $ 851,762.28 ",0,40.69,3.671,130.90,6.403,3/23/2012,Fri
18,23,3,2012," $ 1,031,139.30 ",0,58.06,3.889,137.66,8.075,3/23/2012,Fri
19,23,3,2012," $ 1,342,254.55 ",0,56.72,4.054,137.66,7.943,3/23/2012,Fri
20,23,3,2012," $ 1,992,436.96 ",0,66.11,3.9,214.09,6.961,3/23/2012,Fri
21,23,3,2012," $ 729,759.97 ",0,62.96,3.787,220.92,7.057,3/23/2012,Fri
22,23,3,2012," $ 992,774.40 ",0,54.68,3.889,141.63,7.503,3/23/2012,Fri
23,23,3,2012," $ 1,288,154.10 ",0,57.82,3.889,137.66,4.261,3/23/2012,Fri
24,23,3,2012," $ 1,221,723.94 ",0,59.51,4.054,137.66,8.659,3/23/2012,Fri
25,23,3,2012," $ 672,831.78 ",0,62.7,3.9,214.09,6.961,3/23/2012,Fri
26,23,3,2012," $ 874,790.68 ",0,49.97,3.889,137.66,7.467,3/23/2012,Fri
27,23,3,2012," $ 1,620,839.34 ",0,57.3,4.054,141.63,8.009,3/23/2012,Fri
28,23,3,2012," $ 1,216,059.41 ",0,56.26,4.038,130.90,12.187,3/23/2012,Fri
29,23,3,2012," $ 517,408.48 ",0,54.68,3.889,137.66,8.988,3/23/2012,Fri
30,23,3,2012," $ 430,222.97 ",0,62.96,3.787,220.92,7.057,3/23/2012,Fri
31,23,3,2012," $ 1,365,824.97 ",0,62.96,3.787,220.92,7.057,3/23/2012,Fri
32,23,3,2012," $ 1,146,632.46 ",0,47.64,3.664,197.23,8.256,3/23/2012,Fri
33,23,3,2012," $ 246,970.97 ",0,60.82,4.288,130.90,7.603,3/23/2012,Fri
34,23,3,2012," $ 945,143.33 ",0,47.93,3.759,130.90,9.653,3/23/2012,Fri
35,23,3,2012," $ 760,671.10 ",0,57.3,3.9,141.63,8.744,3/23/2012,Fri
36,23,3,2012," $ 317,872.51 ",0,69.18,3.845,219.97,7.244,3/23/2012,Fri
37,23,3,2012," $ 520,887.23 ",0,69.18,3.787,219.97,7.244,3/23/2012,Fri
38,23,3,2012," $ 412,456.48 ",0,56.26,4.038,130.90,12.187,3/23/2012,Fri
39,23,3,2012," $ 1,469,593.37 ",0,67.91,3.787,219.97,7.244,3/23/2012,Fri
40,23,3,2012," $ 844,490.86 ",0,52.27,3.889,137.66,4.261,3/23/2012,Fri
41,23,3,2012," $ 1,215,354.38 ",0,44.04,3.664,197.23,6.589,3/23/2012,Fri
42,23,3,2012," $ 561,226.38 ",0,56.54,4.288,130.90,7.545,3/23/2012,Fri
43,23,3,2012," $ 610,940.94 ",0,56.28,3.787,212.74,9.653,3/23/2012,Fri
44,23,3,2012," $ 296,947.06 ",0,47.83,3.671,130.90,5.774,3/23/2012,Fri
45,23,3,2012," $ 791,835.37 ",0,59.45,3.9,190.54,8.424,3/23/2012,Fri
1,23,4,2010," $ 1,391,256.12 ",0,64.84,2.795,210.44,7.808,4/23/2010,Fri
2,23,4,2010," $ 1,821,990.93 ",0,65.11,2.795,210.10,8.2,4/23/2010,Fri
